label,controller,delay_frames,ego_speed_kmh,mu,trigger_d,dart_speed_kmh,avoided,collision_with,s_clearance,a_b_mfdd,t_c_warn,dv_speed_var,collision_speed_kmh,peak_decel,brake_distance,min_dist,a_req_at_brake,a_max,is_conflict,result_txt,noise_sigma_m,noise_sigma_vr,dropout_p,dropout_mode,test_mode,seed
proposed_nm0.5,proposed,0,30.0,0.4,30.0,20.0,True,,2.8528989275061214,4.1532194983457815,1.7834199439166747,30.0,0.0,3.924000000000003,12.696662902832031,6.527203114803942,2.190070308726083,3.9240000000000004,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370017
proposed_nm0.5,proposed,0,30.0,0.4,35.0,20.0,True,,2.651828845430469,4.154089000255718,1.7290123609883672,30.0,0.0,3.924000000000003,11.65677261352539,6.32613303272829,2.3901463996959005,3.9240000000000004,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370018
proposed_nm0.5,proposed,0,30.0,0.4,40.0,20.0,True,,2.642047125394858,4.107927661388245,1.7772752641750609,30.0,0.0,3.924000000000003,12.080196380615234,6.316217934900533,2.3233649623107016,3.9240000000000004,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370019
proposed_nm0.5,proposed,0,40.0,0.85,20.0,20.0,True,,1.647596420322217,6.835319143198157,1.2511492783422866,40.0,0.0,8.3385,12.093544006347656,5.321671852334092,3.961490876976411,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370020
proposed_nm0.5,proposed,0,40.0,0.85,25.0,20.0,True,,1.637932509889927,3.84430478470772,1.5806811107489096,40.0,0.0,8.3385,16.5200138092041,5.312000341930181,3.1546168343696994,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370021
proposed_nm0.5,proposed,0,40.0,0.85,30.0,20.0,True,,0.7296843913079281,7.866816028342706,1.0491368030451966,40.0,0.0,8.338500000000018,11.355693817138672,4.403767487520606,5.008331380756813,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370022
proposed_nm0.5,proposed,0,40.0,0.85,35.0,20.0,True,,1.4489862032838356,3.990896185650722,1.5394874871753652,40.0,0.0,8.3385,16.156545639038086,5.123076947583927,3.448934301588219,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370023
proposed_nm0.5,proposed,0,40.0,0.85,40.0,20.0,True,,1.5249870336787366,3.7972487428367847,1.6462307025251872,40.0,0.0,8.3385,16.632051467895508,5.199127265251358,3.354985750605996,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370024
proposed_nm0.5,proposed,0,40.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.2518607036226785,33.08860290601171,6.911397093988291,3.924000000000003,0.0,3.820263313116803,3.9603839026224663,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370025
proposed_nm0.5,proposed,0,40.0,0.4,25.0,20.0,True,,0.3544545935990078,4.003193640155081,1.6838269796147827,40.0,0.0,3.924000000000003,18.907581329345703,4.028758780896829,2.9670315408161603,3.9240000000000004,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370026
proposed_nm0.5,proposed,0,40.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0489616162358588,30.837447775246815,9.162552224753187,3.924000000000003,0.0,3.8341723577329065,5.00778443697093,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370027
proposed_nm0.5,proposed,0,40.0,0.4,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.5397127114380706,35.04601979521455,4.953980204785452,3.924000000000003,0.0,3.816126633606187,3.4490762113198645,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370028
proposed_nm0.5,proposed,0,40.0,0.4,40.0,20.0,True,,0.5673633730691447,4.035749502934186,1.8219743888460807,40.0,0.0,3.924000000000003,19.79973030090332,4.241667560366966,2.9904325390901367,3.9240000000000004,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370029
proposed_nm0.5,proposed,0,50.0,0.85,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0283507624270962,41.68015014665528,8.319849853344722,8.3385,0.0,3.8197347393261962,6.251445427884491,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370030
proposed_nm0.5,proposed,0,50.0,0.85,25.0,20.0,True,,0.5627032169101511,7.019812804665433,1.3761703297458985,50.0,0.0,8.338500000000018,18.553720474243164,4.23683586691242,4.67326940838413,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370031
proposed_nm0.5,proposed,0,50.0,0.85,30.0,20.0,True,,0.9371726112655354,5.192653004512637,1.5915557582378868,50.0,0.0,8.338500000000018,21.630722045898438,4.611259613541595,4.0496133296805565,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370032
proposed_nm0.5,proposed,0,50.0,0.85,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0049640659373305,43.63597380909478,6.364026190905223,8.338500000000018,0.0,3.8191888120898447,6.639201261619354,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370033
proposed_nm0.5,proposed,0,50.0,0.85,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.3507387427231656,42.678425501152354,7.321574498847644,8.338500000000018,0.0,3.820631732386492,4.970826623211005,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370034
proposed_nm0.5,proposed,0,50.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0283095496803998,30.89710919269787,19.10289080730213,3.9239999999999853,0.0,3.931804011362903,6.252550149773482,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370035
proposed_nm0.5,proposed,0,50.0,0.4,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.3758346436684956,38.277805660868836,11.722194339131166,3.924000000000003,0.0,3.8306275281397872,4.67320867168864,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370036
proposed_nm0.5,proposed,0,50.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.693193044708282,40.26723433992974,9.732765660070253,3.924000000000003,0.0,3.8350195311308455,3.810387753672799,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370037
proposed_nm0.5,proposed,0,50.0,0.4,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.8680985585458059,40.624435365703995,9.375564634296007,3.924000000000003,0.0,3.8262775067525987,3.4749540424911953,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370038
proposed_nm0.5,proposed,0,50.0,0.4,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.35124442383934,38.60190136028814,11.398098639711865,3.924000000000003,0.0,3.835937206855776,4.970579322990501,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370039
proposed_nm0.5,proposed,0,60.0,0.85,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.8714669640992815,44.88838753294796,15.11161246705204,8.3385,0.0,3.8939179841488976,9.086987817888684,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370040
proposed_nm0.5,proposed,0,60.0,0.85,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.1321023594448238,49.762324418348584,10.23767558165142,8.3385,0.0,3.8275239741220806,6.9582527156196,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370041
proposed_nm0.5,proposed,0,60.0,0.85,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.450181401363242,51.995715916305194,8.004284083694804,8.3385,0.0,3.830084185564274,5.434061926855033,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370042
proposed_nm0.5,proposed,0,60.0,0.85,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.5804397157617378,53.002357827449174,6.997642172550825,8.3385,0.0,3.821282385916836,4.996850708416284,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370043
proposed_nm0.5,proposed,0,60.0,0.85,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.9409190833451215,48.93927517079479,11.060724829205212,8.3385,0.0,3.8329056144586673,8.58376355436793,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370044
proposed_nm0.5,proposed,0,60.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.8714700832851422,23.370021167833713,36.62997883216629,3.924000000000021,0.0,4.306114914048388,9.08691488075759,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370045
proposed_nm0.5,proposed,0,60.0,0.4,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.1320984504324096,38.97266202140629,21.027337978593703,3.924000000000021,0.0,3.8361552806586485,6.958298042137608,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370046
proposed_nm0.5,proposed,0,60.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.450180316163522,43.5424292271081,16.4575707728919,3.924000000000021,0.0,3.8264777487467945,5.434038122471865,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370047
proposed_nm0.5,proposed,0,60.0,0.4,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.7309820417473594,45.117463337036234,14.882536662963764,3.924000000000003,0.0,3.842477448719962,4.564112807088881,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370048
proposed_nm0.5,proposed,0,60.0,0.4,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.9654747761813587,46.04226877472943,13.95773122527057,3.924000000000003,0.0,3.833931037598956,4.029486013893884,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370049
proposed_nm1.0,proposed,0,20.0,0.85,20.0,20.0,True,,3.9212336866446513,3.65837067446903,1.3394593668191859,20.0,0.0,3.335400049701338,4.358844757080078,7.595415864059919,1.8043026374285156,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330000
proposed_nm1.0,proposed,0,20.0,0.85,25.0,20.0,True,,5.022665017178852,3.6583654231388554,1.70111732044131,20.0,0.0,3.335400049701338,4.358936309814453,8.696847144790997,1.6132508844125635,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330001
proposed_nm1.0,proposed,0,20.0,0.85,30.0,20.0,True,,4.47208142179837,3.6585807400389343,1.6012360783277277,20.0,0.0,3.335400049701338,4.358638763427734,8.14626357857813,1.7138428687062193,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330002
proposed_nm1.0,proposed,0,20.0,0.85,35.0,20.0,True,,4.745803927019738,3.6574571698683926,1.6549263862015928,20.0,0.0,3.335400049701338,4.36077880859375,8.419986127934763,1.6625775880845157,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330003
proposed_nm1.0,proposed,0,20.0,0.85,40.0,20.0,True,,6.3974160684259775,0.0,1.9553104024260355,20.0,0.0,3.335400049701338,4.360206604003906,10.071598221057782,1.4071765864301755,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330004
proposed_nm1.0,proposed,0,20.0,0.4,20.0,20.0,True,,4.431063728837863,4.119997514091902,1.3386192833366588,20.0,0.0,3.924000000000003,3.8487815856933594,8.105367916135684,1.8044232680391243,3.9240000000000004,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330005
proposed_nm1.0,proposed,0,20.0,0.4,25.0,20.0,True,,4.452425817655033,4.3338608575518345,1.7555189743116142,20.0,0.0,3.924000000000003,5.204860687255859,8.126672806344388,1.567409144788136,3.9240000000000004,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330006
proposed_nm1.0,proposed,0,20.0,0.4,30.0,20.0,True,,3.5632487218737943,3.072972787948185,1.8009021655431117,20.0,0.0,3.924000000000003,6.369884490966797,7.237552909171615,1.5237683824690353,3.9240000000000004,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330007
proposed_nm1.0,proposed,0,20.0,0.4,35.0,20.0,True,,3.990169481795159,2.5294364467734454,2.0004890950242986,20.0,0.0,3.924000000000003,7.044490814208984,7.664420286264835,1.371656494210899,3.9240000000000004,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330008
proposed_nm1.0,proposed,0,20.0,0.4,40.0,20.0,True,,5.887214661843574,4.1874601109081055,1.8553836729977342,20.0,0.0,3.924000000000003,4.320770263671875,9.561518849141395,1.4829681774175718,3.9240000000000004,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330009
proposed_nm1.0,proposed,0,30.0,0.85,20.0,20.0,True,,3.5211567748006765,3.502685163919606,1.5328123354662204,30.0,0.0,3.335400049701338,9.959476470947266,7.1954609620984975,2.275148532497412,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330010
proposed_nm1.0,proposed,0,30.0,0.85,25.0,20.0,True,,2.678392810587593,5.710160369232607,1.1535649608842213,30.0,0.0,8.3385,7.493213653564453,6.352521639868658,3.3316057713605907,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330011
proposed_nm1.0,proposed,0,30.0,0.85,30.0,20.0,True,,3.9326650882441907,3.501718372541213,1.6393316973192364,30.0,0.0,3.335400049701338,9.961448669433594,7.606969275542012,2.460686269872566,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330012
proposed_nm1.0,proposed,0,30.0,0.85,35.0,20.0,True,,3.9331278689987883,3.5019685748641662,1.6773860016072013,30.0,0.0,3.335400049701338,9.960929870605469,7.607432056296609,2.4617391700378297,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330013
proposed_nm1.0,proposed,0,30.0,0.85,40.0,20.0,True,,3.5211605726965933,3.502685163919606,1.629027819484847,30.0,0.0,3.335400049701338,9.959476470947266,7.195464759994414,2.5368648779517358,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330014
proposed_nm1.0,proposed,0,30.0,0.4,20.0,20.0,True,,4.488111960848855,4.1532194983457815,1.587975167140971,30.0,0.0,3.924000000000003,9.405715942382812,8.162416148146676,2.2036449020803137,3.9240000000000004,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330015
proposed_nm1.0,proposed,0,30.0,0.4,25.0,20.0,True,,1.735646644075321,4.020213237314848,1.1524483666416514,30.0,0.0,3.924000000000003,8.436286926269531,5.409950831373142,3.3316693273856473,3.9240000000000004,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330016
proposed_nm1.0,proposed,0,30.0,0.4,30.0,20.0,True,,4.5419303218710265,4.10745098657185,1.7834199439166747,30.0,0.0,3.924000000000003,11.00680923461914,8.21609727108211,2.190070308726083,3.9240000000000004,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330017
proposed_nm1.0,proposed,0,30.0,0.4,35.0,20.0,True,,2.851488863401923,4.200699432864554,1.828998332275412,30.0,0.0,3.924000000000003,12.284446716308594,6.525793050699744,2.259469422742966,3.9240000000000004,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330018
proposed_nm1.0,proposed,0,30.0,0.4,40.0,20.0,True,,2.2421151965346535,4.019931412163545,1.8308955129609865,30.0,0.0,3.924000000000003,12.894462585449219,5.916419383832475,2.259452335675843,3.9240000000000004,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330019
proposed_nm1.0,proposed,0,40.0,0.85,20.0,20.0,True,,1.4112985349541418,6.547570622823611,1.2511492783422866,40.0,0.0,8.3385,12.330005645751953,5.0853593058364766,3.961490876976411,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330020
proposed_nm1.0,proposed,0,40.0,0.85,25.0,20.0,True,,2.0039541794445777,3.992233996541674,1.5806811107489096,40.0,0.0,8.3385,16.15369987487793,5.678082968559311,3.1546168343696994,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330021
proposed_nm1.0,proposed,0,40.0,0.85,30.0,20.0,True,,1.789066950101967,8.93449306929806,1.0491368030451966,40.0,0.0,8.338500000000018,10.295490264892578,5.463371137399788,5.008331380756813,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330022
proposed_nm1.0,proposed,0,40.0,0.85,35.0,20.0,True,,2.317731262302506,4.371049249719217,1.5394874871753652,40.0,0.0,8.3385,15.287107467651367,5.991799039128918,3.448934301588219,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330023
proposed_nm1.0,proposed,0,40.0,0.85,40.0,20.0,True,,3.0059666418268645,5.099944865250594,1.5461298475352752,40.0,0.0,8.3385,14.046319961547852,6.680076325704796,3.5721999756823295,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330024
proposed_nm1.0,proposed,0,40.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.2518607036226785,33.08860290601171,6.911397093988291,3.924000000000003,0.0,3.820263313116803,3.9603839026224663,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330025
proposed_nm1.0,proposed,0,40.0,0.4,25.0,20.0,True,,0.959654028780565,4.035941230617559,1.6838269796147827,40.0,0.0,3.924000000000003,18.301773071289062,4.633958216078386,2.9670315408161603,3.9240000000000004,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330026
proposed_nm1.0,proposed,0,40.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0489616162358588,30.837447775246815,9.162552224753187,3.924000000000003,0.0,3.8341723577329065,5.00778443697093,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330027
proposed_nm1.0,proposed,0,40.0,0.4,35.0,20.0,True,,0.2277714765254899,4.0020605614899205,1.5397127114380706,40.0,0.0,3.924000000000003,17.377565383911133,3.902075663823311,3.4490762113198645,3.9240000000000004,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330028
proposed_nm1.0,proposed,0,40.0,0.4,40.0,20.0,True,,0.40567121341076273,4.034564391191065,1.6925691839407437,40.0,0.0,3.924000000000003,18.30509376525879,4.079975400708584,3.256849884277239,3.9240000000000004,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330029
proposed_nm1.0,proposed,0,50.0,0.85,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0283507624270962,41.68015014665528,8.319849853344722,8.3385,0.0,3.8197347393261962,6.251445427884491,8.3385,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330030
proposed_nm1.0,proposed,0,50.0,0.85,25.0,20.0,True,,0.8749692458798961,7.297834682155017,1.3761703297458985,50.0,0.0,8.338500000000018,18.241178512573242,4.549273433177717,4.67326940838413,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330031
proposed_nm1.0,proposed,0,50.0,0.85,30.0,20.0,True,,1.132119697170781,4.965932476966314,1.6411515388316331,50.0,0.0,8.3385,22.125783920288086,4.806248596022658,3.926265977855297,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330032
proposed_nm1.0,proposed,0,50.0,0.85,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0049640659373305,41.66213717885746,8.337862821142533,8.338500000000018,0.0,3.819370655569132,6.639201261619354,8.3385,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330033
proposed_nm1.0,proposed,0,50.0,0.85,40.0,20.0,True,,0.2583393485733403,6.804356154885675,1.3507387427231656,50.0,0.0,8.338500000000018,18.858976364135742,3.932422582222931,4.970826623211005,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330034
proposed_nm1.0,proposed,0,50.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0283095496803998,30.89710919269787,19.10289080730213,3.9239999999999853,0.0,3.931804011362903,6.252550149773482,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330035
proposed_nm1.0,proposed,0,50.0,0.4,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.3758346436684956,37.96342016359227,12.03657983640773,3.924000000000003,0.0,3.8263980666446065,4.67320867168864,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330036
proposed_nm1.0,proposed,0,50.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.693193044708282,40.26723433992974,9.732765660070253,3.924000000000003,0.0,3.8350195311308455,3.810387753672799,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330037
proposed_nm1.0,proposed,0,50.0,0.4,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.8680985585458059,43.40852058290329,6.591479417096704,3.924000000000003,0.0,3.8213655501339328,3.4749540424911953,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330038
proposed_nm1.0,proposed,0,50.0,0.4,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.3511557659316185,37.900505428606984,12.099494571393015,3.924000000000003,0.0,3.8257114084132424,4.970835944791651,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330039
proposed_nm1.0,proposed,0,60.0,0.85,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.8715222210920067,39.745355904858265,20.254644095141735,8.3385,0.0,4.090407565210569,9.086393451542861,8.3385,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330040
proposed_nm1.0,proposed,0,60.0,0.85,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.1321023594448238,51.04042179987425,8.959578200125744,8.3385,0.0,3.8317837968376094,6.9582527156196,8.3385,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330041
proposed_nm1.0,proposed,0,60.0,0.85,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,8.729639809495827,1.450181401363242,55.13203485876218,4.867965141237821,8.3385,0.0,3.8183263719119953,5.434061926855033,8.3385,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330042
proposed_nm1.0,proposed,0,60.0,0.85,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.5804397157617378,50.64855614405581,9.35144385594419,8.3385,0.0,3.834581477125623,4.996850708416284,8.3385,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330043
proposed_nm1.0,proposed,0,60.0,0.85,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.9409190833451215,51.458600635370736,8.541399364629264,8.3385,0.0,3.821993156126689,8.58376355436793,8.3385,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330044
proposed_nm1.0,proposed,0,60.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.8715254526935651,23.42066973115253,36.57933026884747,3.924000000000021,0.0,4.306487111253795,9.086313642403866,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330045
proposed_nm1.0,proposed,0,60.0,0.4,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.1320984504324096,38.97266202140629,21.027337978593703,3.924000000000021,0.0,3.8361552806586485,6.958298042137608,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330046
proposed_nm1.0,proposed,0,60.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.450180316163522,43.5424292271081,16.4575707728919,3.924000000000021,0.0,3.8264777487467945,5.434038122471865,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330047
proposed_nm1.0,proposed,0,60.0,0.4,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.7309820417473594,45.76138778088901,14.238612219110992,3.924000000000003,0.0,3.8436237971011784,4.564112807088881,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330048
proposed_nm1.0,proposed,0,60.0,0.4,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,2.016186606957437,45.5454548921764,14.454545107823598,3.924000000000003,0.0,3.8265495888171017,3.9298737880746435,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330049
proposed_nm2.0,proposed,0,20.0,0.85,20.0,20.0,True,,3.9212336866446513,3.65837067446903,1.3394593668191859,20.0,0.0,3.335400049701338,4.358844757080078,7.595415864059919,1.8043026374285156,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340000
proposed_nm2.0,proposed,0,20.0,0.85,25.0,20.0,True,,4.745803927019738,3.6574571698683926,1.6549263862015928,20.0,0.0,3.335400049701338,4.36077880859375,8.419986127934763,1.6625775880845157,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340001
proposed_nm2.0,proposed,0,20.0,0.85,30.0,20.0,True,,5.023086783208996,3.6589011364836357,1.7012787876573134,20.0,0.0,3.335400049701338,4.358268737792969,8.697268934722995,1.6131248288348863,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340002
proposed_nm2.0,proposed,0,20.0,0.85,35.0,20.0,True,,7.22542012283183,3.658092374742679,2.098968342185434,20.0,0.0,3.335400049701338,4.359096527099609,10.899602291221484,1.3065198231085586,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340003
proposed_nm2.0,proposed,0,20.0,0.85,40.0,20.0,True,,7.225680775967662,3.6583654231388554,2.100589210289987,20.0,0.0,3.335400049701338,4.358943939208984,10.899862918827765,1.3063946260657537,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340004
proposed_nm2.0,proposed,0,20.0,0.4,20.0,20.0,True,,6.36222669942188,2.469248237623805,2.065771825427309,20.0,0.0,3.924000000000003,7.151161193847656,10.036530886719701,1.0195420915286868,3.9240000000000004,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340005
proposed_nm2.0,proposed,0,20.0,0.4,25.0,20.0,True,,4.5952628408821266,2.2400251565325195,2.1478296920714635,20.0,0.0,3.924000000000003,7.5409698486328125,8.269509828821057,1.2470876945458982,3.9240000000000004,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340006
proposed_nm2.0,proposed,0,20.0,0.4,30.0,20.0,True,,5.580931692908974,4.119331599944112,1.85538298103669,20.0,0.0,3.924000000000003,4.627143859863281,9.255235880206795,1.4829687310102513,3.9240000000000004,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340007
proposed_nm2.0,proposed,0,20.0,0.4,35.0,20.0,True,,6.714141410601343,4.189380544227154,2.0004890950242986,20.0,0.0,3.924000000000003,4.319652557373047,10.388445597899164,1.371656494210899,3.9240000000000004,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340008
